試合日,月,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2016-01-30,01,千葉ZELVA,きんでんトリニティーブリッツ,1,3,0,6,L,古家康隆,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-01-30,01,千葉ZELVA,きんでんトリニティーブリッツ,1,3,0,10,,吉岡佳徳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-01-30,01,千葉ZELVA,きんでんトリニティーブリッツ,1,3,0,12,,大町和幸,4,■,■,■,■,nan,31,15,2,48.4,41.9,3.75,1,0,0,0.0,0,-,18,0,0,3,4.2,23,18,0,78.3,15
2016-01-30,01,千葉ZELVA,きんでんトリニティーブリッツ,1,3,0,13,,中野壮一朗,4,■,■,■,■,nan,14,5,0,35.7,35.7,1.25,0,0,0,-,0,-,11,0,3,4,9.1,1,0,0,0.0,5
2016-01-30,01,千葉ZELVA,きんでんトリニティーブリッツ,1,3,0,17,,浅野晶,4,■,■,■,■,nan,31,13,2,41.9,35.5,3.25,3,1,0,33.3,2,0.50,10,0,4,4,10.0,5,3,0,60.0,15
2016-01-30,01,千葉ZELVA,きんでんトリニティーブリッツ,1,3,0,21,L,冷水亮,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,18,0,72.0,0
2016-01-30,01,千葉ZELVA,きんでんトリニティーブリッツ,1,3,0,25,,石田将太,4,■,■,■,■,nan,15,7,2,46.7,33.3,1.75,4,0,2,0.0,0,-,15,0,4,2,3.3,1,1,0,100.0,7
2016-01-30,01,千葉ZELVA,きんでんトリニティーブリッツ,1,3,0,29,,大井手脩輔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-01-30,01,千葉ZELVA,きんでんトリニティーブリッツ,1,3,0,30,,市川一樹,4,□,□,□,■,nan,8,5,0,62.5,62.5,1.25,2,2,0,100.0,0,-,7,1,1,2,18.6,12,8,0,66.7,6
2016-01-30,01,千葉ZELVA,きんでんトリニティーブリッツ,1,3,0,33,,渡辺大亮,4,■,■,■,□,nan,6,4,2,66.7,33.3,1.00,0,0,0,-,0,-,14,3,5,3,25.4,7,4,0,57.1,7
2016-01-30,01,千葉ZELVA,きんでんトリニティーブリッツ,1,3,0,35,,松元翔太郎,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-01-30,01,きんでんトリニティーブリッツ,千葉ZELVA,3,1,1,1,,岡本侑,4,■,■,■,■,nan,26,12,2,46.2,38.5,3.00,5,2,1,40.0,0,-,17,1,2,9,17.9,29,20,0,69.0,13
2016-01-30,01,きんでんトリニティーブリッツ,千葉ZELVA,3,1,1,2,,尾松航洋,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,2,0,0.0,0,0,0,-,0
2016-01-30,01,きんでんトリニティーブリッツ,千葉ZELVA,3,1,1,3,L,長濱裕,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,13,0,61.9,0
2016-01-30,01,きんでんトリニティーブリッツ,千葉ZELVA,3,1,1,5,L,大賀惠介,1,nan,nan,nan,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2016-01-30,01,きんでんトリニティーブリッツ,千葉ZELVA,3,1,1,6,,塩大地,4,■,■,■,■,nan,13,6,1,46.2,38.5,1.50,0,0,0,-,1,0.25,13,2,0,3,19.6,1,1,0,100.0,9
2016-01-30,01,きんでんトリニティーブリッツ,千葉ZELVA,3,1,1,7,,田畑翔伍,3,■,■,■,nan,nan,15,7,1,46.7,40.0,2.33,2,1,0,50.0,2,0.67,13,2,2,5,25.0,8,5,0,62.5,11
2016-01-30,01,きんでんトリニティーブリッツ,千葉ZELVA,3,1,1,9,,内園徹,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,1,1,0,100.0,0
2016-01-30,01,きんでんトリニティーブリッツ,千葉ZELVA,3,1,1,10,,松本永志,4,■,■,■,■,nan,31,11,5,35.5,19.4,2.75,14,3,3,21.4,0,-,13,1,2,3,13.5,0,0,0,-,12
2016-01-30,01,きんでんトリニティーブリッツ,千葉ZELVA,3,1,1,11,,毛利光生,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,2,0.50,13,0,1,2,3.8,1,0,0,0.0,2
2016-01-30,01,きんでんトリニティーブリッツ,千葉ZELVA,3,1,1,12,,新谷俊揮,2,nan,nan,□,■,nan,4,2,0,50.0,50.0,1.00,1,0,0,0.0,0,-,7,1,0,2,21.4,5,3,0,60.0,3
2016-01-30,01,きんでんトリニティーブリッツ,千葉ZELVA,3,1,1,13,,平田英貴,1,nan,nan,nan,□,nan,4,4,0,100.0,100.0,4.00,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,4
2016-01-30,01,きんでんトリニティーブリッツ,千葉ZELVA,3,1,1,15,,小野義隆,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2016-01-30,01,きんでんトリニティーブリッツ,千葉ZELVA,3,1,1,16,,山本寛生,1,nan,□,nan,nan,nan,2,1,0,50.0,50.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,1
2016-01-30,01,きんでんトリニティーブリッツ,千葉ZELVA,3,1,1,19,,黒木隆生,4,■,■,■,■,nan,9,6,0,66.7,66.7,1.50,0,0,0,-,6,1.50,10,0,3,0,0.0,0,0,0,-,12
2016-01-31,01,兵庫デルフィーノ,近畿クラブスフィーダ,3,0,1,2,,白川佑樹,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2016-01-31,01,兵庫デルフィーノ,近畿クラブスフィーダ,3,0,1,3,,原田将志,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2016-01-31,01,兵庫デルフィーノ,近畿クラブスフィーダ,3,0,1,4,,川合翔太,3,■,■,■,nan,nan,34,12,5,35.3,20.6,4.00,12,5,3,41.7,1,0.33,14,2,3,3,19.6,1,0,0,0.0,15
2016-01-31,01,兵庫デルフィーノ,近畿クラブスフィーダ,3,0,1,5,,納庄皓仁,3,■,■,■,nan,nan,14,8,1,57.1,50.0,2.67,0,0,0,-,3,1.00,6,0,0,0,0.0,0,0,0,-,11
2016-01-31,01,兵庫デルフィーノ,近畿クラブスフィーダ,3,0,1,9,,竹永大樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-01-31,01,兵庫デルフィーノ,近畿クラブスフィーダ,3,0,1,10,,奥長勝之,3,■,■,■,nan,nan,13,4,1,30.8,23.1,1.33,0,0,0,-,0,-,12,1,2,3,14.6,32,24,0,75.0,5
2016-01-31,01,兵庫デルフィーノ,近畿クラブスフィーダ,3,0,1,12,,横山雄大,3,■,■,■,nan,nan,20,12,0,60.0,60.0,4.00,6,3,0,50.0,1,0.33,10,0,2,3,7.5,11,7,0,63.6,13
2016-01-31,01,兵庫デルフィーノ,近畿クラブスフィーダ,3,0,1,14,L,田渕慎一郎,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,6,0,85.7,0
2016-01-31,01,兵庫デルフィーノ,近畿クラブスフィーダ,3,0,1,15,,吉田政俊,3,■,■,■,nan,nan,13,7,0,53.8,53.8,2.33,0,0,0,-,2,0.67,15,0,0,7,11.7,0,0,0,-,9
2016-01-31,01,兵庫デルフィーノ,近畿クラブスフィーダ,3,0,1,17,,壇亮太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-01-31,01,兵庫デルフィーノ,近畿クラブスフィーダ,3,0,1,18,,片ノ坂亮太,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,14,0,1,5,8.9,0,0,0,-,0
2016-01-31,01,兵庫デルフィーノ,近畿クラブスフィーダ,3,0,1,20,,石原貢,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-01-31,01,近畿クラブスフィーダ,兵庫デルフィーノ,0,3,0,2,,梶野喜宏,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-01-31,01,近畿クラブスフィーダ,兵庫デルフィーノ,0,3,0,6,,勝将哉,3,■,■,■,nan,nan,36,12,4,33.3,22.2,4.00,6,2,0,33.3,0,-,13,0,2,4,7.7,6,3,0,50.0,12
2016-01-31,01,近畿クラブスフィーダ,兵庫デルフィーノ,0,3,0,7,,石田康祐,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-01-31,01,近畿クラブスフィーダ,兵庫デルフィーノ,0,3,0,9,,本多駿,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-01-31,01,近畿クラブスフィーダ,兵庫デルフィーノ,0,3,0,10,,繁田康平,1,nan,■,nan,nan,nan,3,1,1,33.3,0.0,1.00,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,1
2016-01-31,01,近畿クラブスフィーダ,兵庫デルフィーノ,0,3,0,12,,中田雄大,3,■,■,■,nan,nan,2,2,0,100.0,100.0,0.67,0,0,0,-,0,-,12,0,1,4,8.3,0,0,0,-,2
2016-01-31,01,近畿クラブスフィーダ,兵庫デルフィーノ,0,3,0,13,,那須野裕進,3,■,□,■,nan,nan,2,2,0,100.0,100.0,0.67,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,2
2016-01-31,01,近畿クラブスフィーダ,兵庫デルフィーノ,0,3,0,16,L,大原悠,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,6,0,42.9,0
2016-01-31,01,近畿クラブスフィーダ,兵庫デルフィーノ,0,3,0,19,,清水夢斗,3,■,■,■,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,2,0.67,8,0,1,2,6.2,0,0,0,-,3
2016-01-31,01,近畿クラブスフィーダ,兵庫デルフィーノ,0,3,0,22,,川口喬,2,nan,■,■,nan,nan,27,6,6,22.2,0.0,3.00,6,0,4,0.0,1,0.50,3,0,2,0,0.0,0,0,0,-,7
2016-01-31,01,近畿クラブスフィーダ,兵庫デルフィーノ,0,3,0,23,,米澤寛武,3,■,■,■,nan,nan,17,6,0,35.3,35.3,2.00,0,0,0,-,0,-,8,0,0,1,3.1,42,32,0,76.2,6
2016-01-31,01,近畿クラブスフィーダ,兵庫デルフィーノ,0,3,0,24,,小林空,3,■,□,□,nan,nan,13,5,2,38.5,23.1,1.67,6,2,1,33.3,0,-,8,0,0,3,9.4,0,0,0,-,5
2016-01-31,01,東京トヨペットグリーンスパークル,奈良ドリーマーズ,2,3,0,1,,伊藤優介,5,■,■,■,■,■,9,2,0,22.2,22.2,0.40,0,0,0,-,1,0.20,14,0,1,1,1.8,4,2,0,50.0,3
2016-01-31,01,東京トヨペットグリーンスパークル,奈良ドリーマーズ,2,3,0,2,,早川紘司,3,■,□,□,nan,nan,6,0,1,0.0,-16.7,-,0,0,0,-,0,-,4,0,2,0,0.0,8,1,0,12.5,0
2016-01-31,01,東京トヨペットグリーンスパークル,奈良ドリーマーズ,2,3,0,6,,大貫智博,5,■,■,■,■,■,7,2,1,28.6,14.3,0.40,0,0,0,-,4,0.80,15,0,0,0,0.0,0,0,0,-,6
2016-01-31,01,東京トヨペットグリーンスパークル,奈良ドリーマーズ,2,3,0,8,,西片圭佑,5,■,■,■,■,■,68,25,5,36.8,29.4,5.00,15,7,1,46.7,1,0.20,25,1,4,4,8.0,3,2,0,66.7,27
2016-01-31,01,東京トヨペットグリーンスパークル,奈良ドリーマーズ,2,3,0,9,L,大澤満,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,35,29,0,82.9,0
2016-01-31,01,東京トヨペットグリーンスパークル,奈良ドリーマーズ,2,3,0,12,,橋本淳,4,nan,■,■,■,■,0,0,0,,,-,0,0,0,-,2,0.50,5,0,0,1,5.0,0,0,0,-,2
2016-01-31,01,東京トヨペットグリーンスパークル,奈良ドリーマーズ,2,3,0,13,,小関和樹,5,■,■,■,■,■,4,3,0,75.0,75.0,0.60,0,0,0,-,0,-,21,0,1,5,6.0,1,1,0,100.0,3
2016-01-31,01,東京トヨペットグリーンスパークル,奈良ドリーマーズ,2,3,0,16,,松本敬三,5,■,■,■,■,■,63,30,2,47.6,44.4,6.00,13,5,0,38.5,1,0.20,19,0,1,2,2.6,36,33,0,91.7,31
2016-01-31,01,奈良ドリーマーズ,東京トヨペットグリーンスパークル,3,2,1,1,,渡邊徹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-01-31,01,奈良ドリーマーズ,東京トヨペットグリーンスパークル,3,2,1,2,L,米村尊,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,29,27,0,93.1,0
2016-01-31,01,奈良ドリーマーズ,東京トヨペットグリーンスパークル,3,2,1,3,,松島真,5,■,■,■,■,■,4,3,0,75.0,75.0,0.60,0,0,0,-,4,0.80,18,0,2,3,4.2,0,0,0,-,7
2016-01-31,01,奈良ドリーマーズ,東京トヨペットグリーンスパークル,3,2,1,4,,下町浩二,4,■,■,□,nan,■,8,3,1,37.5,25.0,0.75,0,0,0,-,2,0.50,2,0,0,1,12.5,0,0,0,-,5
2016-01-31,01,奈良ドリーマーズ,東京トヨペットグリーンスパークル,3,2,1,5,,清水久雄,5,■,■,■,■,■,25,10,3,40.0,28.0,2.00,0,0,0,-,1,0.20,20,1,1,5,10.2,40,37,0,92.5,12
2016-01-31,01,奈良ドリーマーズ,東京トヨペットグリーンスパークル,3,2,1,6,,岩田晃祐,5,■,■,■,■,■,16,7,2,43.8,31.2,1.40,0,0,0,-,1,0.20,14,0,3,3,5.4,22,14,0,63.6,8
2016-01-31,01,奈良ドリーマーズ,東京トヨペットグリーンスパークル,3,2,1,7,,野口将秀,5,■,■,■,■,■,94,31,13,33.0,19.1,6.20,25,7,4,28.0,1,0.20,16,1,1,0,5.0,1,1,0,100.0,33
2016-01-31,01,奈良ドリーマーズ,東京トヨペットグリーンスパークル,3,2,1,8,L,丹下雅行,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-01-31,01,奈良ドリーマーズ,東京トヨペットグリーンスパークル,3,2,1,12,,古牧佑太,5,□,□,■,■,□,6,2,0,33.3,33.3,0.40,0,0,0,-,0,-,7,1,1,0,14.3,0,0,0,-,3
2016-01-31,01,奈良ドリーマーズ,東京トヨペットグリーンスパークル,3,2,1,14,,久堀雄世,5,■,■,■,■,■,15,7,1,46.7,40.0,1.40,0,0,0,-,4,0.80,17,0,1,4,5.9,1,1,0,100.0,11
2016-01-31,01,奈良ドリーマーズ,東京トヨペットグリーンスパークル,3,2,1,15,,山下博史,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,5,0,1,2,10.0,0,0,0,-,0
2016-01-31,01,千葉ZELVA,VC長野トライデンツ,0,3,0,2,,篠田学,1,nan,nan,■,nan,nan,2,1,0,50.0,50.0,1.00,0,0,0,-,0,-,2,0,0,0,0.0,4,2,0,50.0,1
2016-01-31,01,千葉ZELVA,VC長野トライデンツ,0,3,0,3,,藤原裕和,1,■,nan,nan,nan,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,1
2016-01-31,01,千葉ZELVA,VC長野トライデンツ,0,3,0,5,,荒木優,3,■,■,■,nan,nan,5,2,0,40.0,40.0,0.67,0,0,0,-,0,-,7,0,1,0,0.0,0,0,0,-,2
2016-01-31,01,千葉ZELVA,VC長野トライデンツ,0,3,0,6,L,古家康隆,1,nan,〇,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,0,0,0.0,0
2016-01-31,01,千葉ZELVA,VC長野トライデンツ,0,3,0,10,,吉岡佳徳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-01-31,01,千葉ZELVA,VC長野トライデンツ,0,3,0,12,,大町和幸,2,■,■,nan,nan,nan,7,3,0,42.9,42.9,1.50,0,0,0,-,0,-,6,0,1,0,0.0,16,12,0,75.0,3
2016-01-31,01,千葉ZELVA,VC長野トライデンツ,0,3,0,13,,中野壮一朗,2,nan,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.50,4,0,0,0,0.0,1,0,0,0.0,1
2016-01-31,01,千葉ZELVA,VC長野トライデンツ,0,3,0,17,,浅野晶,3,■,■,■,nan,nan,24,11,3,45.8,33.3,3.67,5,1,2,20.0,0,-,7,0,2,1,3.6,3,1,0,33.3,11
2016-01-31,01,千葉ZELVA,VC長野トライデンツ,0,3,0,21,L,冷水亮,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,12,0,70.6,0
2016-01-31,01,千葉ZELVA,VC長野トライデンツ,0,3,0,25,,石田将太,3,■,■,■,nan,nan,21,7,2,33.3,23.8,2.33,1,0,1,0.0,4,1.33,9,0,1,1,2.8,8,8,0,100.0,11
2016-01-31,01,千葉ZELVA,VC長野トライデンツ,0,3,0,28,,関根翔太,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,6.2,0,0,0,-,0
2016-01-31,01,千葉ZELVA,VC長野トライデンツ,0,3,0,30,,市川一樹,3,□,□,■,nan,nan,11,2,2,18.2,0.0,0.67,1,0,1,0.0,0,-,4,0,1,1,6.2,9,5,0,55.6,2
2016-01-31,01,千葉ZELVA,VC長野トライデンツ,0,3,0,33,,渡辺大亮,3,■,■,□,nan,nan,6,2,3,33.3,-16.7,0.67,0,0,0,-,1,0.33,9,0,3,2,5.6,2,2,0,100.0,3
2016-01-31,01,千葉ZELVA,VC長野トライデンツ,0,3,0,35,,松元翔太郎,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-01-31,01,VC長野トライデンツ,千葉ZELVA,3,0,1,1,,市川智之,3,■,■,■,nan,nan,10,5,1,50.0,40.0,1.67,0,0,0,-,0,-,8,1,1,2,16.2,2,2,0,100.0,6
2016-01-31,01,VC長野トライデンツ,千葉ZELVA,3,0,1,4,,小林哲也,3,■,■,■,nan,nan,25,13,1,52.0,48.0,4.33,7,4,1,57.1,3,1.00,9,0,4,2,5.6,0,0,0,-,16
2016-01-31,01,VC長野トライデンツ,千葉ZELVA,3,0,1,5,L,峰尾拓,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,12,0,85.7,0
2016-01-31,01,VC長野トライデンツ,千葉ZELVA,3,0,1,6,,峯村幸太,3,■,■,■,nan,nan,17,6,1,35.3,29.4,2.00,0,0,0,-,0,-,13,1,1,6,17.7,9,5,0,55.6,7
2016-01-31,01,VC長野トライデンツ,千葉ZELVA,3,0,1,7,,栗木勇,3,■,■,■,nan,nan,17,11,0,64.7,64.7,3.67,1,0,0,0.0,3,1.00,17,2,0,7,20.9,16,16,0,100.0,16
2016-01-31,01,VC長野トライデンツ,千葉ZELVA,3,0,1,9,,小池和貴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-01-31,01,VC長野トライデンツ,千葉ZELVA,3,0,1,10,,杉山嵩樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-01-31,01,VC長野トライデンツ,千葉ZELVA,3,0,1,11,,片桐成基,3,□,□,□,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2016-01-31,01,VC長野トライデンツ,千葉ZELVA,3,0,1,12,L,藤森圭,1,nan,nan,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,2,0,100.0,0
2016-01-31,01,VC長野トライデンツ,千葉ZELVA,3,0,1,13,,酒井駿,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-01-31,01,VC長野トライデンツ,千葉ZELVA,3,0,1,16,,森崎健史,3,■,■,■,nan,nan,8,4,1,50.0,37.5,1.33,0,0,0,-,1,0.33,8,0,1,1,3.1,0,0,0,-,5
2016-01-31,01,VC長野トライデンツ,千葉ZELVA,3,0,1,19,,村松俊輔,2,nan,□,□,nan,nan,4,2,1,50.0,25.0,1.00,3,1,1,33.3,0,-,4,1,1,1,31.2,0,0,0,-,3
2016-01-31,01,VC長野トライデンツ,千葉ZELVA,3,0,1,20,,多田将希,3,■,■,■,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,9,0,1,0,0.0,0,0,0,-,0
2016-01-31,01,VC長野トライデンツ,千葉ZELVA,3,0,1,24,,長田翼,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-,0
2016-02-06,02,近畿クラブスフィーダ,東京トヨペットグリーンスパークル,3,0,1,1,,山本映樹,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2016-02-06,02,近畿クラブスフィーダ,東京トヨペットグリーンスパークル,3,0,1,2,,梶野喜宏,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,10,1,0,4,18.0,0,0,0,-,1
2016-02-06,02,近畿クラブスフィーダ,東京トヨペットグリーンスパークル,3,0,1,5,L,折井拓也,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,12,0,52.2,0
2016-02-06,02,近畿クラブスフィーダ,東京トヨペットグリーンスパークル,3,0,1,7,,石田康祐,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-06,02,近畿クラブスフィーダ,東京トヨペットグリーンスパークル,3,0,1,9,,本多駿,3,■,■,■,nan,nan,20,6,2,30.0,20.0,2.00,2,2,0,100.0,0,-,11,1,2,5,20.5,26,14,0,53.8,7
2016-02-06,02,近畿クラブスフィーダ,東京トヨペットグリーンスパークル,3,0,1,14,,鳥越裕喜,3,■,■,■,nan,nan,24,12,3,50.0,37.5,4.00,8,4,1,50.0,3,1.00,10,0,2,2,5.0,1,1,0,100.0,15
2016-02-06,02,近畿クラブスフィーダ,東京トヨペットグリーンスパークル,3,0,1,17,,上出哲也,3,■,■,■,nan,nan,10,4,0,40.0,40.0,1.33,0,0,0,-,5,1.67,9,0,2,3,8.3,0,0,0,-,9
2016-02-06,02,近畿クラブスフィーダ,東京トヨペットグリーンスパークル,3,0,1,18,L,有薗亮平,1,nan,nan,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-06,02,近畿クラブスフィーダ,東京トヨペットグリーンスパークル,3,0,1,19,,清水夢斗,3,■,■,■,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,4,1.33,5,0,0,4,20.0,0,0,0,-,4
2016-02-06,02,近畿クラブスフィーダ,東京トヨペットグリーンスパークル,3,0,1,20,,北村將,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-06,02,近畿クラブスフィーダ,東京トヨペットグリーンスパークル,3,0,1,21,,前田泰樹,1,nan,nan,□,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,1,1.00,2,0,0,0,0.0,0,0,0,-,1
2016-02-06,02,近畿クラブスフィーダ,東京トヨペットグリーンスパークル,3,0,1,25,,新屋政樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-06,02,近畿クラブスフィーダ,東京トヨペットグリーンスパークル,3,0,1,27,,田中絢人,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,9,1,2,7,28.3,0,0,0,-,1
2016-02-06,02,近畿クラブスフィーダ,東京トヨペットグリーンスパークル,3,0,1,30,,濱本豊,3,■,■,■,nan,nan,27,13,1,48.1,44.4,4.33,5,3,0,60.0,2,0.67,16,3,3,6,26.9,3,1,0,33.3,18
2016-02-06,02,東京トヨペットグリーンスパークル,近畿クラブスフィーダ,0,3,0,1,,伊藤優介,3,■,■,■,nan,nan,12,2,2,16.7,0.0,0.67,0,0,0,-,1,0.33,10,0,1,8,20.0,4,1,0,25.0,3
2016-02-06,02,東京トヨペットグリーンスパークル,近畿クラブスフィーダ,0,3,0,6,,大貫智博,3,■,■,■,nan,nan,5,1,0,20.0,20.0,0.33,0,0,0,-,0,-,11,0,0,1,2.3,0,0,0,-,1
2016-02-06,02,東京トヨペットグリーンスパークル,近畿クラブスフィーダ,0,3,0,7,,新妻知之,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2016-02-06,02,東京トヨペットグリーンスパークル,近畿クラブスフィーダ,0,3,0,8,,西片圭佑,3,■,■,■,nan,nan,31,11,4,35.5,22.6,3.67,3,0,1,0.0,0,-,11,1,1,5,18.6,23,7,0,30.4,12
2016-02-06,02,東京トヨペットグリーンスパークル,近畿クラブスフィーダ,0,3,0,11,,松枝寿明,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-06,02,東京トヨペットグリーンスパークル,近畿クラブスフィーダ,0,3,0,12,,橋本淳,3,■,■,■,nan,nan,5,2,0,40.0,40.0,0.67,0,0,0,-,1,0.33,7,0,1,2,7.1,4,2,0,50.0,3
2016-02-06,02,東京トヨペットグリーンスパークル,近畿クラブスフィーダ,0,3,0,13,,小関和樹,3,■,■,■,nan,nan,4,0,0,0.0,0.0,-,0,0,0,-,0,-,5,0,0,2,10.0,0,0,0,-,0
2016-02-06,02,東京トヨペットグリーンスパークル,近畿クラブスフィーダ,0,3,0,16,,松本敬三,3,■,■,■,nan,nan,32,9,4,28.1,15.6,3.00,2,0,0,0.0,0,-,13,4,0,6,37.7,28,18,0,64.3,13
2016-02-06,02,兵庫デルフィーノ,VC長野トライデンツ,0,3,0,2,,白川佑樹,2,nan,□,■,nan,nan,16,8,1,50.0,43.8,4.00,4,3,0,75.0,0,-,4,0,1,2,12.5,0,0,0,-,8
2016-02-06,02,兵庫デルフィーノ,VC長野トライデンツ,0,3,0,4,,川合翔太,2,■,nan,■,nan,nan,14,1,3,7.1,-14.3,0.50,5,1,0,20.0,1,0.50,3,0,1,0,0.0,0,0,0,-,2
